university,universityLabel,totalStudents,undergradStudents,postgradStudents
http://www.wikidata.org/entity/Q735049,Мэрилендский университет в округе Балтимор,13991,,
http://www.wikidata.org/entity/Q736962,Kassala University,8700,,
http://www.wikidata.org/entity/Q742150,Университет Маунт-Элисон,72100,,
http://www.wikidata.org/entity/Q747053,Университет Хартфорда,4968,,
http://www.wikidata.org/entity/Q747053,Университет Хартфорда,6493,,
http://www.wikidata.org/entity/Q748106,Школа искусств Глазго,1600,,
http://www.wikidata.org/entity/Q748085,Университет Перуджи,26732,,
http://www.wikidata.org/entity/Q750639,Rush University,2816,,
http://www.wikidata.org/entity/Q751289,University of Tampa,9605,,
http://www.wikidata.org/entity/Q782116,Оклендский университет,14255,,
http://www.wikidata.org/entity/Q782116,Оклендский университет,18169,,
http://www.wikidata.org/entity/Q756126,Ближневосточный технический университет,14928,,
http://www.wikidata.org/entity/Q761534,Университет Джорджии,38920,,
http://www.wikidata.org/entity/Q761534,Университет Джорджии,40118,,
http://www.wikidata.org/entity/Q763105,International University of Novi Pazar,4000,,
http://www.wikidata.org/entity/Q770544,Крейтонский университет,8770,,
http://www.wikidata.org/entity/Q770544,Крейтонский университет,8184,,
http://www.wikidata.org/entity/Q774520,Университет Киншасы,29554,,
http://www.wikidata.org/entity/Q776223,Университет Монпелье,49000,,
http://www.wikidata.org/entity/Q781153,Государственный университет Остин Пии,10272,,
http://www.wikidata.org/entity/Q782600,Линчёпингский университет,22441,,
http://www.wikidata.org/entity/Q787388,Университет Риеки,3000,,
http://www.wikidata.org/entity/Q797514,Университет Хомса,141233,,
http://www.wikidata.org/entity/Q714891,Национальный центральный университет,10829,,
http://www.wikidata.org/entity/Q805122,Ball State University,21597,,
http://www.wikidata.org/entity/Q809106,Университет Барри,6264,,
http://www.wikidata.org/entity/Q809106,Университет Барри,7515,,
http://www.wikidata.org/entity/Q809633,Барухский колледж,16097,,
http://www.wikidata.org/entity/Q738258,Университет Майами,15241,,
http://www.wikidata.org/entity/Q738258,Университет Майами,18486,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,6240,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,5598,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,5686,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,5711,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,5715,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,5732,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,5758,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,5785,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,5928,,
http://www.wikidata.org/entity/Q702524,Эрфуртский университет,6052,,
http://www.wikidata.org/entity/Q815268,Белорусский национальный технический университет,28000,,
http://www.wikidata.org/entity/Q815352,Университет штата Калифорния,585,,
http://www.wikidata.org/entity/Q706940,Wenzao Ursuline University of Languages,6595,,
http://www.wikidata.org/entity/Q707456,National Taipei University,7667,,
http://www.wikidata.org/entity/Q707573,National Chung Hsing University,12838,,
http://www.wikidata.org/entity/Q707653,National Chi Nan University,5887,,
http://www.wikidata.org/entity/Q4325439,Сибирский государственный университет водного транспорта,6500,,
http://www.wikidata.org/entity/Q4325460,Новосибирский государственный медицинский университет,5867,,
http://www.wikidata.org/entity/Q4327703,Ноттингемский университет в Малайзии,5000,,
http://www.wikidata.org/entity/Q4331410,Одесская национальная академия пищевых технологий,15000,,
http://www.wikidata.org/entity/Q4331448,Одесский государственный экологический университет,4500,,
http://www.wikidata.org/entity/Q4331464,Одесский национальный медицинский университет,5113,,
http://www.wikidata.org/entity/Q4331409,Одесская национальная академия связи,7395,,
http://www.wikidata.org/entity/Q4351496,Пермский государственный медицинский университет им. академика Е.А. Вагнера,3400,,
http://www.wikidata.org/entity/Q4359655,Dillard University,1215,,
http://www.wikidata.org/entity/Q4359408,Перчейз-колледж,3685,,
http://www.wikidata.org/entity/Q4366456,Поволжский государственный технологический университет,12500,,
http://www.wikidata.org/entity/Q4370825,Полтавский национальный педагогический университет имени В. Г. Короленко,8500,,
http://www.wikidata.org/entity/Q4374296,Постонский университет,13844,,
http://www.wikidata.org/entity/Q4377610,Приазовский государственный технический университет,16000,,
http://www.wikidata.org/entity/Q4378138,Приднепровская государственная академия строительства и архитектуры,10000,,
http://www.wikidata.org/entity/Q4395202,Ровенский государственный гуманитарный университет,6191,,
