university,universityLabel,countryLabel,cityLabel,foundingYear
http://www.wikidata.org/entity/Q504263,University of Cassino,Италия,,1979-01-01T00:00:00Z
http://www.wikidata.org/entity/Q495957,Медицинский университет в Лодзи,Польша,,2002-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482711,Daegu National University of Education,Республика Корея,,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q488620,Санмун-Университет,Республика Корея,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q495631,Центр научных исследований и высшего образования Энсенада,Мексика,,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482688,Kunsan National University,Республика Корея,,1991-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482677,Cheongju National University of Education,Республика Корея,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482680,Mokpo National University,Республика Корея,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q557172,Университет Восточной Африки,Танзания,,1963-06-29T00:00:00Z
http://www.wikidata.org/entity/Q497766,Yewon Arts University,Республика Корея,,
http://www.wikidata.org/entity/Q547867,Афинский университет,Греция,University of Athens,1837-04-24T00:00:00Z
http://www.wikidata.org/entity/Q495032,Автономный университет штата Пуэбла,Мексика,,1937-01-01T00:00:00Z
http://www.wikidata.org/entity/Q498401,Университет Ставангера,Норвегия,Ставангер,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482692,Chinju National University of Education,Республика Корея,,1940-01-01T00:00:00Z
http://www.wikidata.org/entity/Q483189,Университет Кёнги,Республика Корея,,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482819,Sangmyung University,Республика Корея,,1937-01-01T00:00:00Z
http://www.wikidata.org/entity/Q573894,Atlantic University College,США,,1983-01-01T00:00:00Z
http://www.wikidata.org/entity/Q491714,Chungbuk National University,Республика Корея,,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q509250,Kogakuin University,Япония,,1887-01-01T00:00:00Z
http://www.wikidata.org/entity/Q484108,Ulsan National Institute of Science and Technology,Республика Корея,,2009-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482952,Sunchon National University,Республика Корея,,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482699,Jeonju National University of Education,Республика Корея,,1923-01-01T00:00:00Z
http://www.wikidata.org/entity/Q540672,Обернский университет,США,,1856-01-01T00:00:00Z
http://www.wikidata.org/entity/Q540341,Университет Сфакса,Тунис,,1986-01-01T00:00:00Z
http://www.wikidata.org/entity/Q489065,Universidad de Sonora,Мексика,,1942-01-01T00:00:00Z
http://www.wikidata.org/entity/Q534515,Университет Индонезии,Индонезия,,1950-02-02T00:00:00Z
http://www.wikidata.org/entity/Q498451,Северо-Западный политехнический университет,США,,1984-01-01T00:00:00Z
http://www.wikidata.org/entity/Q494096,Университет Крайова,Румыния,,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q493187,Экономический университет — Варна,Болгария,,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q484477,Chuncheon National University of Education,Республика Корея,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q484775,Gwangju National University of Education,Республика Корея,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q556098,Университет Пейс (Нью-Йорк),США,Нью-Йорк,1906-01-01T00:00:00Z
http://www.wikidata.org/entity/Q482678,Seoul National University of Science and Technology,Республика Корея,,1910-01-01T00:00:00Z
http://www.wikidata.org/entity/Q489696,Корейский национальный университет искусств,Республика Корея,,1993-01-01T00:00:00Z
http://www.wikidata.org/entity/Q499220,Дальневосточный государственный технический университет,Россия,,1899-10-21T00:00:00Z
http://www.wikidata.org/entity/Q545540,Аньхойский университет,Китай,,1928-01-01T00:00:00Z
http://www.wikidata.org/entity/Q534643,Университет Витватерсранда,ЮАР,Йоханнесбург,1896-01-01T00:00:00Z
http://www.wikidata.org/entity/Q284508,Friends University,США,,1898-01-01T00:00:00Z
http://www.wikidata.org/entity/Q263932,Zhejiang Chinese Medical University,Китай,,1953-01-01T00:00:00Z
http://www.wikidata.org/entity/Q181918,Rajamangala University of Technology,Таиланд,,
http://www.wikidata.org/entity/Q257655,Китайский сельскохозяйственный университет,Китай,,1905-01-01T00:00:00Z
http://www.wikidata.org/entity/Q259394,Hyogo University of Teacher Education,Япония,,1978-01-01T00:00:00Z
http://www.wikidata.org/entity/Q185246,Уппсальский университет,Швеция,Уппсала,1477-01-01T00:00:00Z
http://www.wikidata.org/entity/Q195046,Вустерский политехнический институт,США,,1865-01-01T00:00:00Z
http://www.wikidata.org/entity/Q268975,TIFR Centre for Applicable Mathematics,Индия,,
http://www.wikidata.org/entity/Q170027,Лондонский университет,Великобритания,Лондон,1836-01-01T00:00:00Z
http://www.wikidata.org/entity/Q263265,University of Transkei,ЮАР,,1977-01-01T00:00:00Z
http://www.wikidata.org/entity/Q248919,Walter Sisulu University,ЮАР,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q204626,Университет Хитоцубаси,Япония,Кунитати,1920-04-01T00:00:00Z
http://www.wikidata.org/entity/Q266255,Диллингенский университет,Германия,Диллинген-на-Дунае,1551-01-01T00:00:00Z
http://www.wikidata.org/entity/Q223037,University of the East,Филиппины,,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q277872,Московский гуманитарный университет,Россия,,1944-10-14T00:00:00Z
http://www.wikidata.org/entity/Q277872,Московский гуманитарный университет,Россия,,1944-01-01T00:00:00Z
http://www.wikidata.org/entity/Q266537,Университет Великой Греции,Италия,,1998-01-01T00:00:00Z
http://www.wikidata.org/entity/Q197543,Чжэцзянский университет,Китай,,1897-05-21T00:00:00Z
http://www.wikidata.org/entity/Q264035,Universidad Columbia del Paraguay,Парагвай,,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q287299,Iași University of Life Sciences,Румыния,,1912-01-01T00:00:00Z
http://www.wikidata.org/entity/Q169913,McGhee Center for Eastern Mediterranean Studies,Турция,Аланья,1989-01-01T00:00:00Z
http://www.wikidata.org/entity/Q203624,Канагавский университет,Япония,,1928-01-01T00:00:00Z
http://www.wikidata.org/entity/Q175241,Антверпенский университет,Бельгия,Антверпен,2003-10-01T00:00:00Z
http://www.wikidata.org/entity/Q277681,Университет Земмельвайса,Венгрия,Йожефварош,1951-02-01T00:00:00Z
http://www.wikidata.org/entity/Q189441,Ягеллонский университет,Польша,Краков,1364-05-12T00:00:00Z
http://www.wikidata.org/entity/Q280247,Федеральный университет Флуминенсе,Бразилия,,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q181177,Университет Кренфилда,Великобритания,Кранфилд,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q290456,Университет префектуры Осака,Япония,,1955-01-01T00:00:00Z
http://www.wikidata.org/entity/Q270222,Университет штата Мичиган,США,Ист-Лансинг,1855-02-12T00:00:00Z
http://www.wikidata.org/entity/Q251989,Songkhla Rajabhat University,Таиланд,,
http://www.wikidata.org/entity/Q217439,Гавайский университет,США,Гонолулу,1907-01-01T00:00:00Z
http://www.wikidata.org/entity/Q170027,Лондонский университет,Великобритания,Сенат-хаус,1836-01-01T00:00:00Z
http://www.wikidata.org/entity/Q286325,Национальная консерватория (Аргентина),Аргентина,,1924-01-01T00:00:00Z
http://www.wikidata.org/entity/Q208736,Университет иностранных языков Хангук,Республика Корея,,1954-01-01T00:00:00Z
http://www.wikidata.org/entity/Q165980,Венский университет,Австрия,Вена,1365-03-20T00:00:00Z
http://www.wikidata.org/entity/Q212528,Техасский университет в Тайлере,США,,1971-01-01T00:00:00Z
http://www.wikidata.org/entity/Q156598,Лейденский университет,Нидерланды,Лейден,1575-02-18T00:00:00Z
http://www.wikidata.org/entity/Q230899,Манчестерский университет,Великобритания,Манчестер,1824-01-01T00:00:00Z
http://www.wikidata.org/entity/Q179146,Princess of Naradhiwas University,Таиланд,,2005-01-01T00:00:00Z
http://www.wikidata.org/entity/Q193510,Падуанский университет,Италия,Падуя,1222-09-01T00:00:00Z
http://www.wikidata.org/entity/Q206702,Цюрихский университет,Швейцария,Цюрих,1833-01-01T00:00:00Z
http://www.wikidata.org/entity/Q196101,Ismael Montes Teacher Training College,Боливия,,1916-01-01T00:00:00Z
http://www.wikidata.org/entity/Q262854,Ланкастерский университет,Великобритания,Ланкастер,1964-01-01T00:00:00Z
http://www.wikidata.org/entity/Q258286,Benedict International Education Group,Швейцария,,1928-01-01T00:00:00Z
http://www.wikidata.org/entity/Q264974,Nakhon Ratchasima Rajabhat University,Таиланд,,
http://www.wikidata.org/entity/Q276599,Kanazawa College of Art,Япония,Kodatsuno,1946-01-01T00:00:00Z
http://www.wikidata.org/entity/Q204626,Университет Хитоцубаси,Япония,Кунитати,1875-08-01T00:00:00Z
